2026-01-16 14:54:31,591 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,591 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,799 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,800 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,800 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,801 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,818 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,818 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,862 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,862 - __main__ - INFO - Starting scrape...
2026-01-16 14:54:31,862 - __main__ - INFO - Scraper will check for duplicates against 140 existing PMIDs
2026-01-16 14:54:31,862 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,863 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,881 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,882 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,882 - __main__ - INFO - Running query 1/5: ("knee osteoarthritis"[Title/Abstract] OR "knee OA"[Title/Abstract] OR "Osteoart...
2026-01-16 14:54:32,882 - scripts.pubmed_scraper - INFO - Found 5000 articles matching query
2026-01-16 14:54:43,324 - scripts.pubmed_scraper - INFO - Article 32093769 already exists with full details, skipping
2026-01-16 14:54:43,327 - scripts.pubmed_scraper - INFO - Article 32079546 already exists with full details, skipping
2026-01-16 14:54:43,330 - scripts.pubmed_scraper - INFO - Article 32075663 already exists with full details, skipping
2026-01-16 14:54:43,332 - scripts.pubmed_scraper - INFO - Article 32148599 already exists with full details, skipping
2026-01-16 14:54:43,334 - scripts.pubmed_scraper - INFO - Article 32070406 already exists with full details, skipping
2026-01-16 14:54:43,336 - scripts.pubmed_scraper - INFO - Article 31192886 already exists with full details, skipping
2026-01-16 14:54:43,337 - scripts.pubmed_scraper - INFO - Article 32019529 already exists with full details, skipping
2026-01-16 14:54:43,338 - scripts.pubmed_scraper - INFO - Article 32077259 already exists with full details, skipping
2026-01-16 14:54:43,339 - scripts.pubmed_scraper - INFO - Article 32028438 already exists with full details, skipping
2026-01-16 14:54:43,342 - scripts.pubmed_scraper - INFO - Article 32014183 already exists with full details, skipping
2026-01-16 14:54:43,345 - scripts.pubmed_scraper - INFO - Article 31958890 already exists with full details, skipping
2026-01-16 14:54:43,346 - scripts.pubmed_scraper - INFO - Article 31901391 already exists with full details, skipping
2026-01-16 14:54:43,347 - scripts.pubmed_scraper - INFO - Article 31838212 already exists with full details, skipping
2026-01-16 14:54:43,348 - scripts.pubmed_scraper - INFO - Article 31795876 already exists with full details, skipping
2026-01-16 14:54:43,349 - scripts.pubmed_scraper - INFO - Article 31762342 already exists with full details, skipping
2026-01-16 14:54:43,350 - scripts.pubmed_scraper - INFO - Article 31753598 already exists with full details, skipping
2026-01-16 14:54:43,352 - scripts.pubmed_scraper - INFO - Article 31739084 already exists with full details, skipping
2026-01-16 14:54:43,355 - scripts.pubmed_scraper - INFO - Article 31686181 already exists with full details, skipping
2026-01-16 14:54:43,357 - scripts.pubmed_scraper - INFO - Article 31668528 already exists with full details, skipping
2026-01-16 14:54:43,358 - scripts.pubmed_scraper - INFO - Article 31668526 already exists with full details, skipping
2026-01-16 14:54:43,359 - scripts.pubmed_scraper - INFO - Article 31635904 already exists with full details, skipping
2026-01-16 14:54:43,361 - scripts.pubmed_scraper - INFO - Article 31635504 already exists with full details, skipping
2026-01-16 14:54:43,362 - scripts.pubmed_scraper - INFO - Article 31635503 already exists with full details, skipping
2026-01-16 14:54:43,363 - scripts.pubmed_scraper - INFO - Article 31629623 already exists with full details, skipping
2026-01-16 14:54:43,365 - scripts.pubmed_scraper - INFO - Article 31615703 already exists with full details, skipping
2026-01-16 14:54:43,366 - scripts.pubmed_scraper - INFO - Article 31611163 already exists with full details, skipping
2026-01-16 14:54:43,367 - scripts.pubmed_scraper - INFO - Article 31608677 already exists with full details, skipping
2026-01-16 14:54:43,368 - scripts.pubmed_scraper - INFO - Article 31606794 already exists with full details, skipping
2026-01-16 14:54:43,369 - scripts.pubmed_scraper - INFO - Article 31606293 already exists with full details, skipping
2026-01-16 14:54:43,370 - scripts.pubmed_scraper - INFO - Article 31604592 already exists with full details, skipping
2026-01-16 14:54:43,371 - scripts.pubmed_scraper - INFO - Article 31591010 already exists with full details, skipping
2026-01-16 14:54:43,373 - scripts.pubmed_scraper - INFO - Article 31587980 already exists with full details, skipping
2026-01-16 14:54:43,374 - scripts.pubmed_scraper - INFO - Article 31577055 already exists with full details, skipping
2026-01-16 14:54:43,375 - scripts.pubmed_scraper - INFO - Article 31567287 already exists with full details, skipping
2026-01-16 14:54:43,376 - scripts.pubmed_scraper - INFO - Article 31563395 already exists with full details, skipping
2026-01-16 14:54:43,377 - scripts.pubmed_scraper - INFO - Article 31429198 already exists with full details, skipping
2026-01-16 14:54:43,378 - scripts.pubmed_scraper - INFO - Article 31332865 already exists with full details, skipping
2026-01-16 14:54:43,381 - scripts.pubmed_scraper - INFO - Article 30650442 already exists with full details, skipping
2026-01-16 14:54:43,382 - scripts.pubmed_scraper - INFO - Article 30650441 already exists with full details, skipping
2026-01-16 14:54:43,383 - scripts.pubmed_scraper - INFO - Article 30620985 already exists with full details, skipping
2026-01-16 14:54:43,384 - scripts.pubmed_scraper - INFO - Article 30602194 already exists with full details, skipping
2026-01-16 14:54:43,384 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:43,385 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:43,401 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:43,401 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:43,403 - scripts.pubmed_scraper - INFO - Article 32005208 already exists with full details, skipping
2026-01-16 14:54:43,406 - scripts.pubmed_scraper - INFO - Article 32005116 already exists with full details, skipping
2026-01-16 14:54:43,408 - scripts.pubmed_scraper - INFO - Article 31978110 already exists with full details, skipping
2026-01-16 14:54:43,410 - scripts.pubmed_scraper - INFO - Article 31723080 already exists with full details, skipping
2026-01-16 14:54:43,412 - scripts.pubmed_scraper - INFO - Article 31968005 already exists with full details, skipping
2026-01-16 14:54:43,413 - scripts.pubmed_scraper - INFO - Article 31948990 already exists with full details, skipping
2026-01-16 14:54:43,415 - scripts.pubmed_scraper - INFO - Article 31743238 already exists with full details, skipping
2026-01-16 14:54:43,418 - scripts.pubmed_scraper - INFO - Article 31937282 already exists with full details, skipping
2026-01-16 14:54:43,419 - scripts.pubmed_scraper - INFO - Article 32159065 exists but missing details, will update
2026-01-16 14:54:44,508 - scripts.open_access_detector - ERROR - Error downloading PDF from https://www.ncbi.nlm.nih.gov/pmc/articles/7028785: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/articles/7028785
2026-01-16 14:54:44,515 - scripts.file_storage - ERROR - Error saving article 32159065: 'NoneType' object is not subscriptable
2026-01-16 14:54:44,515 - scripts.pubmed_scraper - ERROR - Failed to store PMID 32159065
2026-01-16 14:54:44,517 - scripts.pubmed_scraper - INFO - Article 31924632 already exists with full details, skipping
2026-01-16 14:54:44,519 - scripts.pubmed_scraper - INFO - Article 31906935 already exists with full details, skipping
2026-01-16 14:54:44,520 - scripts.pubmed_scraper - INFO - Article 33021154 already exists with full details, skipping
2026-01-16 14:54:44,524 - scripts.pubmed_scraper - INFO - Article 32962591 already exists with full details, skipping
2026-01-16 14:54:44,525 - scripts.pubmed_scraper - INFO - Article 32773022 already exists with full details, skipping
2026-01-16 14:54:44,527 - scripts.pubmed_scraper - INFO - Article 32747911 already exists with full details, skipping
2026-01-16 14:54:44,529 - scripts.pubmed_scraper - INFO - Article 32431216 already exists with full details, skipping
2026-01-16 14:54:44,531 - scripts.pubmed_scraper - INFO - Article 32394811 already exists with full details, skipping
2026-01-16 14:54:44,533 - scripts.pubmed_scraper - INFO - Article 32383397 already exists with full details, skipping
2026-01-16 14:54:44,534 - scripts.pubmed_scraper - INFO - Article 32338135 already exists with full details, skipping
2026-01-16 14:54:44,535 - scripts.pubmed_scraper - INFO - Article 32308123 already exists with full details, skipping
2026-01-16 14:54:44,536 - scripts.pubmed_scraper - INFO - Article 32301381 already exists with full details, skipping
2026-01-16 14:54:44,538 - scripts.pubmed_scraper - INFO - Article 32224661 already exists with full details, skipping
2026-01-16 14:54:44,540 - scripts.pubmed_scraper - INFO - Article 32223512 already exists with full details, skipping
2026-01-16 14:54:44,541 - scripts.pubmed_scraper - INFO - Article 32223493 already exists with full details, skipping
2026-01-16 14:54:44,542 - scripts.pubmed_scraper - INFO - Article 32216578 already exists with full details, skipping
2026-01-16 14:54:44,543 - scripts.pubmed_scraper - INFO - Article 32208889 already exists with full details, skipping
2026-01-16 14:54:44,547 - scripts.pubmed_scraper - INFO - Article 32116316 already exists with full details, skipping
2026-01-16 14:54:44,550 - scripts.pubmed_scraper - INFO - Article 32114896 already exists with full details, skipping
2026-01-16 14:54:44,550 - scripts.pubmed_scraper - INFO - Article 32114895 already exists with full details, skipping
2026-01-16 14:54:44,551 - scripts.pubmed_scraper - INFO - Article 32072852 already exists with full details, skipping
2026-01-16 14:54:44,553 - scripts.pubmed_scraper - INFO - Article 32017726 already exists with full details, skipping
2026-01-16 14:54:44,554 - scripts.pubmed_scraper - INFO - Article 31977853 already exists with full details, skipping
2026-01-16 14:54:44,556 - scripts.pubmed_scraper - INFO - Article 31965906 already exists with full details, skipping
2026-01-16 14:54:44,560 - scripts.pubmed_scraper - INFO - Article 31918963 already exists with full details, skipping
2026-01-16 14:54:44,562 - scripts.pubmed_scraper - INFO - Article 31916487 already exists with full details, skipping
2026-01-16 14:54:44,564 - scripts.pubmed_scraper - INFO - Article 31916479 already exists with full details, skipping
2026-01-16 14:54:44,565 - scripts.pubmed_scraper - INFO - Article 31908181 already exists with full details, skipping
2026-01-16 14:54:44,566 - scripts.pubmed_scraper - INFO - Article 31905066 already exists with full details, skipping
2026-01-16 14:54:44,568 - scripts.pubmed_scraper - INFO - Article 31888372 already exists with full details, skipping
2026-01-16 14:54:44,569 - scripts.pubmed_scraper - INFO - Article 31888367 already exists with full details, skipping
2026-01-16 14:54:44,571 - scripts.pubmed_scraper - INFO - Article 31888356 already exists with full details, skipping
2026-01-16 14:54:44,572 - scripts.pubmed_scraper - INFO - Article 31883856 already exists with full details, skipping
2026-01-16 14:54:44,574 - scripts.pubmed_scraper - INFO - Article 31876242 already exists with full details, skipping
2026-01-16 14:54:44,575 - scripts.pubmed_scraper - INFO - Article 31876217 already exists with full details, skipping
2026-01-16 14:54:44,576 - scripts.pubmed_scraper - INFO - Article 31875837 already exists with full details, skipping
2026-01-16 14:54:44,577 - scripts.pubmed_scraper - INFO - Article 31806510 already exists with full details, skipping
2026-01-16 14:54:44,578 - scripts.pubmed_scraper - INFO - Article 31796661 already exists with full details, skipping
2026-01-16 14:54:44,579 - scripts.pubmed_scraper - INFO - Article 31794440 already exists with full details, skipping
2026-01-16 14:54:44,580 - scripts.pubmed_scraper - INFO - Article 31777265 already exists with full details, skipping
2026-01-16 14:54:44,581 - scripts.pubmed_scraper - INFO - Article 31770448 already exists with full details, skipping
2026-01-16 14:54:44,581 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:44,582 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:44,599 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:44,599 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:44,600 - scripts.pubmed_scraper - INFO - Article 31760281 already exists with full details, skipping
2026-01-16 14:54:44,602 - scripts.pubmed_scraper - INFO - Article 31743942 already exists with full details, skipping
2026-01-16 14:54:44,603 - scripts.pubmed_scraper - INFO - Article 31663369 already exists with full details, skipping
2026-01-16 14:54:44,604 - scripts.pubmed_scraper - INFO - Article 31650229 already exists with full details, skipping
2026-01-16 14:54:44,605 - scripts.pubmed_scraper - INFO - Article 31650210 already exists with full details, skipping
2026-01-16 14:54:44,606 - scripts.pubmed_scraper - INFO - Article 31627118 already exists with full details, skipping
2026-01-16 14:54:44,607 - scripts.pubmed_scraper - INFO - Article 31563394 already exists with full details, skipping
2026-01-16 14:54:44,608 - scripts.pubmed_scraper - INFO - Article 31530461 already exists with full details, skipping
2026-01-16 14:54:44,609 - scripts.pubmed_scraper - INFO - Article 31522853 already exists with full details, skipping
2026-01-16 14:54:44,611 - scripts.pubmed_scraper - INFO - Article 31520177 already exists with full details, skipping
2026-01-16 14:54:44,613 - scripts.pubmed_scraper - INFO - Article 31512045 already exists with full details, skipping
2026-01-16 14:54:44,614 - scripts.pubmed_scraper - INFO - Article 31495529 already exists with full details, skipping
2026-01-16 14:54:44,615 - scripts.pubmed_scraper - INFO - Article 31494738 already exists with full details, skipping
2026-01-16 14:54:44,616 - scripts.pubmed_scraper - INFO - Article 31492454 already exists with full details, skipping
2026-01-16 14:54:44,618 - scripts.pubmed_scraper - INFO - Article 31477541 already exists with full details, skipping
2026-01-16 14:54:44,619 - scripts.pubmed_scraper - INFO - Article 31477540 already exists with full details, skipping
2026-01-16 14:54:44,620 - scripts.pubmed_scraper - INFO - Article 31473060 already exists with full details, skipping
2026-01-16 14:54:44,621 - scripts.pubmed_scraper - INFO - Article 31471182 already exists with full details, skipping
2026-01-16 14:54:44,622 - scripts.pubmed_scraper - INFO - Article 31456033 already exists with full details, skipping
2026-01-16 14:54:44,625 - scripts.pubmed_scraper - INFO - Article 31444650 already exists with full details, skipping
2026-01-16 14:54:44,626 - scripts.pubmed_scraper - INFO - Article 31425280 already exists with full details, skipping
2026-01-16 14:54:44,629 - scripts.pubmed_scraper - INFO - Article 31372812 already exists with full details, skipping
2026-01-16 14:54:44,630 - scripts.pubmed_scraper - INFO - Article 31282401 already exists with full details, skipping
2026-01-16 14:54:44,633 - scripts.pubmed_scraper - INFO - Article 31269216 already exists with full details, skipping
2026-01-16 14:54:44,638 - scripts.pubmed_scraper - INFO - Article 31237389 already exists with full details, skipping
2026-01-16 14:54:44,639 - scripts.pubmed_scraper - INFO - Article 31197837 already exists with full details, skipping
2026-01-16 14:54:44,642 - scripts.pubmed_scraper - INFO - Article 30904204 already exists with full details, skipping
2026-01-16 14:54:44,643 - scripts.pubmed_scraper - INFO - Article 30865775 already exists with full details, skipping
2026-01-16 14:54:44,647 - scripts.pubmed_scraper - INFO - Article 30562833 already exists with full details, skipping
2026-01-16 14:54:44,649 - scripts.pubmed_scraper - INFO - Article 30480458 already exists with full details, skipping
2026-01-16 14:54:44,653 - scripts.pubmed_scraper - INFO - Article 30477044 already exists with full details, skipping
2026-01-16 14:54:44,658 - scripts.pubmed_scraper - INFO - Article 30418707 already exists with full details, skipping
2026-01-16 14:54:44,659 - scripts.pubmed_scraper - INFO - Article 30120026 already exists with full details, skipping
2026-01-16 14:54:44,662 - scripts.pubmed_scraper - INFO - Article 29897271 already exists with full details, skipping
2026-01-16 14:54:44,663 - scripts.pubmed_scraper - INFO - Article 29862834 already exists with full details, skipping
2026-01-16 14:54:44,667 - scripts.pubmed_scraper - INFO - Article 31888584 already exists with full details, skipping
2026-01-16 14:54:44,669 - scripts.pubmed_scraper - INFO - Article 31878972 already exists with full details, skipping
2026-01-16 14:54:44,672 - scripts.pubmed_scraper - INFO - Article 31860687 already exists with full details, skipping
2026-01-16 14:54:44,676 - scripts.pubmed_scraper - INFO - Article 31861180 already exists with full details, skipping
2026-01-16 14:54:44,677 - scripts.pubmed_scraper - INFO - Article 31842977 already exists with full details, skipping
2026-01-16 14:54:44,679 - scripts.pubmed_scraper - INFO - Article 31843828 already exists with full details, skipping
2026-01-16 14:54:44,682 - scripts.pubmed_scraper - INFO - Article 31831022 already exists with full details, skipping
2026-01-16 14:54:44,685 - scripts.pubmed_scraper - INFO - Article 31821291 already exists with full details, skipping
2026-01-16 14:54:44,687 - scripts.pubmed_scraper - INFO - Article 31800425 already exists with full details, skipping
2026-01-16 14:54:44,689 - scripts.pubmed_scraper - INFO - Article 31794587 already exists with full details, skipping
2026-01-16 14:54:44,691 - scripts.pubmed_scraper - INFO - Article 32374239 already exists with full details, skipping
2026-01-16 14:54:44,695 - scripts.pubmed_scraper - INFO - Article 31839089 already exists with full details, skipping
2026-01-16 14:54:44,695 - scripts.pubmed_scraper - INFO - Article 31791722 already exists with full details, skipping
2026-01-16 14:54:44,698 - scripts.pubmed_scraper - INFO - Article 31788174 already exists with full details, skipping
2026-01-16 14:54:44,700 - scripts.pubmed_scraper - INFO - Article 31785139 already exists with full details, skipping
2026-01-16 14:54:44,700 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:44,701 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:44,718 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:44,718 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:44,720 - scripts.pubmed_scraper - INFO - Article 31782643 already exists with full details, skipping
2026-01-16 14:54:44,722 - scripts.pubmed_scraper - INFO - Article 31780198 already exists with full details, skipping
2026-01-16 14:54:44,725 - scripts.pubmed_scraper - INFO - Article 31764352 already exists with full details, skipping
2026-01-16 14:54:44,728 - scripts.pubmed_scraper - INFO - Article 31764323 already exists with full details, skipping
2026-01-16 14:54:44,731 - scripts.pubmed_scraper - INFO - Article 31755233 already exists with full details, skipping
2026-01-16 14:54:44,738 - scripts.pubmed_scraper - INFO - Article 31699493 already exists with full details, skipping
2026-01-16 14:54:44,746 - scripts.pubmed_scraper - INFO - Article 31653442 already exists with full details, skipping
2026-01-16 14:54:44,753 - scripts.pubmed_scraper - INFO - Article 31650919 already exists with full details, skipping
2026-01-16 14:54:44,758 - scripts.pubmed_scraper - INFO - Article 31644999 already exists with full details, skipping
2026-01-16 14:54:44,761 - scripts.pubmed_scraper - INFO - Article 31628075 already exists with full details, skipping
2026-01-16 14:54:44,766 - scripts.pubmed_scraper - INFO - Article 31615192 already exists with full details, skipping
2026-01-16 14:54:44,767 - scripts.pubmed_scraper - INFO - Article 31575511 already exists with full details, skipping
2026-01-16 14:54:44,768 - scripts.pubmed_scraper - INFO - Article 31537415 already exists with full details, skipping
2026-01-16 14:54:44,770 - scripts.pubmed_scraper - INFO - Article 31536815 already exists with full details, skipping
2026-01-16 14:54:44,772 - scripts.pubmed_scraper - INFO - Article 31536814 already exists with full details, skipping
2026-01-16 14:54:44,773 - scripts.pubmed_scraper - INFO - Article 31515593 already exists with full details, skipping
2026-01-16 14:54:44,774 - scripts.pubmed_scraper - INFO - Article 31500912 already exists with full details, skipping
2026-01-16 14:54:44,790 - scripts.pubmed_scraper - INFO - Article 31491490 already exists with full details, skipping
2026-01-16 14:54:44,794 - scripts.pubmed_scraper - INFO - Article 31477332 already exists with full details, skipping
2026-01-16 14:54:44,796 - scripts.pubmed_scraper - INFO - Article 31477331 already exists with full details, skipping
2026-01-16 14:54:44,798 - scripts.pubmed_scraper - INFO - Article 31474324 already exists with full details, skipping
2026-01-16 14:54:44,800 - scripts.pubmed_scraper - INFO - Article 31451392 already exists with full details, skipping
2026-01-16 14:54:44,809 - scripts.pubmed_scraper - INFO - Article 31439407 already exists with full details, skipping
2026-01-16 14:54:44,823 - scripts.pubmed_scraper - INFO - Article 31439368 already exists with full details, skipping
2026-01-16 14:54:44,824 - scripts.pubmed_scraper - INFO - Article 31427243 already exists with full details, skipping
2026-01-16 14:54:44,824 - scripts.pubmed_scraper - INFO - Article 31427130 already exists with full details, skipping
2026-01-16 14:54:44,827 - scripts.pubmed_scraper - INFO - Article 31405634 already exists with full details, skipping
2026-01-16 14:54:44,831 - scripts.pubmed_scraper - INFO - Article 31404657 already exists with full details, skipping
2026-01-16 14:54:44,837 - scripts.pubmed_scraper - INFO - Article 31339401 already exists with full details, skipping
2026-01-16 14:54:44,839 - scripts.pubmed_scraper - INFO - Article 31331702 already exists with full details, skipping
2026-01-16 14:54:44,842 - scripts.pubmed_scraper - INFO - Article 31302764 already exists with full details, skipping
2026-01-16 14:54:44,844 - scripts.pubmed_scraper - INFO - Article 31301431 already exists with full details, skipping
2026-01-16 14:54:44,846 - scripts.pubmed_scraper - INFO - Article 31280367 already exists with full details, skipping
2026-01-16 14:54:44,847 - scripts.pubmed_scraper - INFO - Article 31276820 already exists with full details, skipping
2026-01-16 14:54:44,848 - scripts.pubmed_scraper - INFO - Article 31273493 already exists with full details, skipping
2026-01-16 14:54:44,853 - scripts.pubmed_scraper - INFO - Article 31121046 already exists with full details, skipping
2026-01-16 14:54:44,856 - scripts.pubmed_scraper - INFO - Article 31116100 already exists with full details, skipping
2026-01-16 14:54:44,859 - scripts.pubmed_scraper - INFO - Article 30523601 already exists with full details, skipping
2026-01-16 14:54:44,863 - scripts.pubmed_scraper - INFO - Article 30522409 already exists with full details, skipping
2026-01-16 14:54:44,867 - scripts.pubmed_scraper - INFO - Article 30511239 already exists with full details, skipping
2026-01-16 14:54:44,871 - scripts.pubmed_scraper - INFO - Article 30474493 already exists with full details, skipping
2026-01-16 14:54:44,872 - scripts.pubmed_scraper - INFO - Article 31725873 already exists with full details, skipping
2026-01-16 14:54:44,874 - scripts.pubmed_scraper - INFO - Article 31392999 already exists with full details, skipping
2026-01-16 14:54:44,878 - scripts.pubmed_scraper - INFO - Article 31759392 already exists with full details, skipping
2026-01-16 14:54:44,880 - scripts.pubmed_scraper - INFO - Article 31765355 already exists with full details, skipping
2026-01-16 14:54:44,886 - scripts.pubmed_scraper - INFO - Article 31764362 already exists with full details, skipping
2026-01-16 14:54:44,888 - scripts.pubmed_scraper - INFO - Article 31828171 already exists with full details, skipping
2026-01-16 14:54:44,891 - scripts.pubmed_scraper - INFO - Article 31282984 already exists with full details, skipping
2026-01-16 14:54:44,898 - scripts.pubmed_scraper - INFO - Article 31282982 already exists with full details, skipping
2026-01-16 14:54:44,903 - scripts.pubmed_scraper - INFO - Article 31703706 already exists with full details, skipping
2026-01-16 14:54:44,903 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:44,904 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:44,922 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:44,922 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:44,924 - scripts.pubmed_scraper - INFO - Article 31699069 already exists with full details, skipping
2026-01-16 14:54:44,929 - scripts.pubmed_scraper - INFO - Article 31679511 already exists with full details, skipping
2026-01-16 14:54:44,933 - scripts.pubmed_scraper - INFO - Article 31678946 already exists with full details, skipping
2026-01-16 14:54:44,936 - scripts.pubmed_scraper - INFO - Article 31689743 already exists with full details, skipping
2026-01-16 14:54:44,938 - scripts.pubmed_scraper - INFO - Article 31674244 already exists with full details, skipping
2026-01-16 14:54:44,939 - scripts.pubmed_scraper - INFO - Article 31642382 already exists with full details, skipping
2026-01-16 14:54:44,942 - scripts.pubmed_scraper - INFO - Article 31628034 already exists with full details, skipping
2026-01-16 14:54:44,943 - scripts.pubmed_scraper - INFO - Article 31594730 already exists with full details, skipping
2026-01-16 14:54:44,951 - scripts.pubmed_scraper - INFO - Article 31593499 already exists with full details, skipping
2026-01-16 14:54:44,953 - scripts.pubmed_scraper - INFO - Article 31543424 already exists with full details, skipping
2026-01-16 14:54:44,955 - scripts.pubmed_scraper - INFO - Article 31506824 already exists with full details, skipping
2026-01-16 14:54:44,957 - scripts.pubmed_scraper - INFO - Article 31505017 already exists with full details, skipping
2026-01-16 14:54:44,959 - scripts.pubmed_scraper - INFO - Article 31505015 already exists with full details, skipping
2026-01-16 14:54:44,960 - scripts.pubmed_scraper - INFO - Article 31452223 already exists with full details, skipping
2026-01-16 14:54:44,962 - scripts.pubmed_scraper - INFO - Article 31445793 already exists with full details, skipping
2026-01-16 14:54:44,964 - scripts.pubmed_scraper - INFO - Article 31434626 already exists with full details, skipping
2026-01-16 14:54:44,968 - scripts.pubmed_scraper - INFO - Article 31408240 already exists with full details, skipping
2026-01-16 14:54:44,969 - scripts.pubmed_scraper - INFO - Article 31320188 already exists with full details, skipping
2026-01-16 14:54:44,971 - scripts.pubmed_scraper - INFO - Article 31319176 already exists with full details, skipping
2026-01-16 14:54:44,972 - scripts.pubmed_scraper - INFO - Article 31306782 already exists with full details, skipping
2026-01-16 14:54:44,973 - scripts.pubmed_scraper - INFO - Article 31280917 already exists with full details, skipping
2026-01-16 14:54:44,974 - scripts.pubmed_scraper - INFO - Article 31278038 already exists with full details, skipping
2026-01-16 14:54:44,975 - scripts.pubmed_scraper - INFO - Article 31262622 already exists with full details, skipping
2026-01-16 14:54:44,976 - scripts.pubmed_scraper - INFO - Article 31235342 already exists with full details, skipping
2026-01-16 14:54:44,980 - scripts.pubmed_scraper - INFO - Article 31227852 already exists with full details, skipping
2026-01-16 14:54:44,981 - scripts.pubmed_scraper - INFO - Article 31220608 already exists with full details, skipping
2026-01-16 14:54:44,983 - scripts.pubmed_scraper - INFO - Article 31213078 already exists with full details, skipping
2026-01-16 14:54:44,984 - scripts.pubmed_scraper - INFO - Article 31185123 already exists with full details, skipping
2026-01-16 14:54:44,986 - scripts.pubmed_scraper - INFO - Article 31069924 already exists with full details, skipping
2026-01-16 14:54:44,989 - scripts.pubmed_scraper - INFO - Article 30968237 already exists with full details, skipping
2026-01-16 14:54:44,990 - scripts.pubmed_scraper - INFO - Article 30959549 already exists with full details, skipping
2026-01-16 14:54:44,992 - scripts.pubmed_scraper - INFO - Article 30944945 already exists with full details, skipping
2026-01-16 14:54:44,994 - scripts.pubmed_scraper - INFO - Article 30727022 already exists with full details, skipping
2026-01-16 14:54:44,996 - scripts.pubmed_scraper - INFO - Article 30565177 already exists with full details, skipping
2026-01-16 14:54:44,998 - scripts.pubmed_scraper - INFO - Article 30414604 already exists with full details, skipping
2026-01-16 14:54:44,999 - scripts.pubmed_scraper - INFO - Article 30396202 already exists with full details, skipping
2026-01-16 14:54:45,002 - scripts.pubmed_scraper - INFO - Article 31821292 already exists with full details, skipping
2026-01-16 14:54:45,005 - scripts.pubmed_scraper - INFO - Article 31656185 already exists with full details, skipping
2026-01-16 14:54:45,007 - scripts.pubmed_scraper - INFO - Article 31653221 already exists with full details, skipping
2026-01-16 14:54:45,010 - scripts.pubmed_scraper - INFO - Article 31638960 already exists with full details, skipping
2026-01-16 14:54:45,011 - scripts.pubmed_scraper - INFO - Article 31626013 already exists with full details, skipping
2026-01-16 14:54:45,012 - scripts.pubmed_scraper - INFO - Article 31626006 already exists with full details, skipping
2026-01-16 14:54:45,015 - scripts.pubmed_scraper - INFO - Article 30964755 already exists with full details, skipping
2026-01-16 14:54:45,016 - scripts.pubmed_scraper - INFO - Article 31604440 already exists with full details, skipping
2026-01-16 14:54:45,017 - scripts.pubmed_scraper - INFO - Article 31604433 already exists with full details, skipping
2026-01-16 14:54:45,018 - scripts.pubmed_scraper - INFO - Article 31581182 already exists with full details, skipping
2026-01-16 14:54:45,020 - scripts.pubmed_scraper - INFO - Article 31663282 already exists with full details, skipping
2026-01-16 14:54:45,022 - scripts.pubmed_scraper - INFO - Article 31564152 already exists with full details, skipping
2026-01-16 14:54:45,025 - scripts.pubmed_scraper - INFO - Article 31556825 already exists with full details, skipping
2026-01-16 14:54:45,027 - scripts.pubmed_scraper - INFO - Article 31519279 already exists with full details, skipping
2026-01-16 14:54:45,028 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:45,028 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:45,047 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:45,047 - __main__ - INFO - Total existing PMIDs: 140
